index, x, y, layer, weight, rho, delta, nh, isSeed, clusterId
18590, -89.640, 122.980, 18, 1.000, 0.000,     0, 0, 0, 0
18591, 161.750, -154.010, 18, 1.000, 0.000,     0, 0, 0, 0
18592, -48.190, -85.700, 18, 1.000, 0.000,     0, 0, 0, 0
18593, -137.390, 65.630, 18, 1.000, 0.000,     0, 0, 0, 0
18594, -35.860, 60.710, 18, 1.000, 0.000,     0, 0, 0, 0
18595, 152.140, -86.660, 18, 1.000, 0.000,     0, 0, 0, 0
18596, -66.960, 117.060, 18, 1.000, 0.000,     0, 0, 0, 0
18597, -62.770, -54.400, 18, 1.000, 0.000,     0, 0, 0, 0
18598, 137.400, -90.310, 18, 1.000, 0.000,     0, 0, 0, 0
18599, -31.270, 44.230, 18, 1.000, 0.000,     0, 0, 0, 0
18600, 167.120, -153.780, 18, 1.000, 0.000,     0, 0, 0, 0
18601, -26.570, 33.740, 18, 1.000, 0.000,     0, 0, 0, 0
18602, -8.690, -103.280, 18, 1.000, 0.000,     0, 0, 0, 0
18603, -25.980, -94.850, 18, 1.000, 0.000,     0, 0, 0, 0
18604, -52.380, -34.950, 18, 1.000, 0.000,     0, 0, 0, 0
18605, -62.090, 88.460, 18, 1.000, 0.000,     0, 0, 0, 0
18606, -55.550, 68.870, 18, 1.000, 0.000,     0, 0, 0, 0
18607, -95.750, 108.800, 18, 1.000, 0.000,     0, 0, 0, 0
18608, -59.870, -46.950, 18, 1.000, 0.000,     0, 0, 0, 0
18609, 28.820, -37.820, 18, 1.000, 0.000,     0, 0, 0, 0
18610, -69.630, -36.630, 18, 1.000, 0.000,     0, 0, 0, 0
18611, -47.360, -46.500, 18, 1.000, 0.000,     0, 0, 0, 0
18612, -55.040, 81.330, 18, 1.000, 0.000,     0, 0, 0, 0
18613, -31.690, 63.370, 18, 1.000, 0.000,     0, 0, 0, 0
18614, -134.480, 88.910, 18, 1.000, 0.000,     0, 0, 0, 0
18615, -51.130, -32.860, 18, 1.000, 0.000,     0, 0, 0, 0
18616, 0.970, -114.740, 18, 1.000, 0.000,     0, 0, 0, 0
18617, -55.870, 76.230, 18, 1.000, 0.000,     0, 0, 0, 0
18618, 73.020, -28.550, 18, 1.000, 0.000,     0, 0, 0, 0
18619, 135.460, -95.240, 18, 1.000, 0.000,     0, 0, 0, 0
18620, -120.340, 151.500, 18, 1.000, 0.000,     0, 0, 0, 0
18621, 113.550, -43.810, 18, 1.000, 0.000,     0, 0, 0, 0
18622, -68.010, 71.310, 18, 1.000, 0.000,     0, 0, 0, 0
18623, 156.490, -139.510, 18, 1.000, 0.000,     0, 0, 0, 0
18624, 111.580, -51.350, 18, 1.000, 0.000,     0, 0, 0, 0
18625, -24.770, 62.720, 18, 1.000, 0.000,     0, 0, 0, 0
18626, -64.780, -45.070, 18, 1.000, 0.000,     0, 0, 0, 0
18627, 155.790, -138.620, 18, 1.000, 0.000,     0, 0, 0, 0
18628, 99.850, -71.790, 18, 1.000, 0.000,     0, 0, 0, 0
18629, 190.250, -120.580, 18, 1.000, 0.000,     0, 0, 0, 0
18630, -63.490, 102.820, 18, 1.000, 0.000,     0, 0, 0, 0
18631, 230.000, -199.270, 18, 1.000, 0.000,     0, 0, 0, 0
18632, -63.560, 110.430, 18, 1.000, 0.000,     0, 0, 0, 0
18633, -110.520, 45.270, 18, 1.000, 0.000,     0, 0, 0, 0
18634, -72.150, 81.990, 18, 1.000, 0.000,     0, 0, 0, 0
18635, -66.180, -31.730, 18, 1.000, 0.000,     0, 0, 0, 0
18636, -120.880, 6.900, 18, 1.000, 0.000,     0, 0, 0, 0
18637, -128.220, 192.100, 18, 1.000, 0.000,     0, 0, 0, 0
18638, 70.050, -15.090, 18, 1.000, 0.000,     0, 0, 0, 0
18639, -80.070, -36.270, 18, 1.000, 0.000,     0, 0, 0, 0
18640, 162.820, -159.140, 18, 1.000, 0.000,     0, 0, 0, 0
18641, -62.810, -28.340, 18, 1.000, 0.000,     0, 0, 0, 0
18642, -80.600, -34.770, 18, 1.000, 0.000,     0, 0, 0, 0
18643, 140.630, -107.030, 18, 1.000, 0.000,     0, 0, 0, 0
18644, -84.640, 113.850, 18, 1.000, 0.000,     0, 0, 0, 0
18645, -81.290, -41.670, 18, 1.000, 0.000,     0, 0, 0, 0
18646, 170.950, -133.090, 18, 1.000, 0.000,     0, 0, 0, 0
18647, 96.800, -67.760, 18, 1.000, 0.000,     0, 0, 0, 0
18648, 150.690, -100.770, 18, 1.000, 0.000,     0, 0, 0, 0
18649, 136.520, -82.590, 18, 1.000, 0.000,     0, 0, 0, 0
18650, -53.880, -93.490, 18, 1.000, 0.000,     0, 0, 0, 0
18651, 111.880, -72.340, 18, 1.000, 0.000,     0, 0, 0, 0
18652, -22.190, 54.980, 18, 1.000, 0.000,     0, 0, 0, 0
18653, -230.000, 183.550, 18, 1.000, 0.000,     0, 0, 0, 0
18654, -14.600, -88.630, 18, 1.000, 0.000,     0, 0, 0, 0
18655, -106.760, 31.560, 18, 1.000, 0.000,     0, 0, 0, 0
18656, -15.520, -103.580, 18, 1.000, 0.000,     0, 0, 0, 0
18657, -120.850, 125.690, 18, 1.000, 0.000,     0, 0, 0, 0
18658, -66.320, -35.500, 18, 1.000, 0.000,     0, 0, 0, 0
18659, -52.160, -34.610, 18, 1.000, 0.000,     0, 0, 0, 0
18660, -82.970, -17.030, 18, 1.000, 0.000,     0, 0, 0, 0
18661, 203.350, -169.410, 18, 1.000, 0.000,     0, 0, 0, 0
18662, -112.110, 49.060, 18, 1.000, 0.000,     0, 0, 0, 0
18663, -113.160, 37.120, 18, 1.000, 0.000,     0, 0, 0, 0
18664, -138.470, 46.450, 18, 1.000, 0.000,     0, 0, 0, 0
18665, -44.060, 64.050, 18, 1.000, 0.000,     0, 0, 0, 0
18666, 94.220, -20.920, 18, 1.000, 0.000,     0, 0, 0, 0
18667, -84.750, 133.210, 18, 1.000, 0.000,     0, 0, 0, 0
18668, 140.410, -104.580, 18, 1.000, 0.000,     0, 0, 0, 0
18669, -35.760, 58.940, 18, 1.000, 0.000,     0, 0, 0, 0
18670, 102.940, -82.950, 18, 1.000, 0.000,     0, 0, 0, 0
18671, 98.020, -43.680, 18, 1.000, 0.000,     0, 0, 0, 0
18672, 80.860, -34.460, 18, 1.000, 0.000,     0, 0, 0, 0
18673, -78.360, 84.350, 18, 1.000, 0.000,     0, 0, 0, 0
18674, -55.800, -55.980, 18, 1.000, 0.000,     0, 0, 0, 0
18675, -19.770, 38.460, 18, 1.000, 0.000,     0, 0, 0, 0
18676, -56.480, 90.240, 18, 1.000, 0.000,     0, 0, 0, 0
18677, -47.920, -46.330, 18, 1.000, 0.000,     0, 0, 0, 0
18678, 126.970, -104.450, 18, 1.000, 0.000,     0, 0, 0, 0
18679, 149.970, -123.690, 18, 1.000, 0.000,     0, 0, 0, 0
18680, 217.480, -230.000, 18, 1.000, 0.000,     0, 0, 0, 0
18681, -111.730, 15.250, 18, 1.000, 0.000,     0, 0, 0, 0
18682, 220.900, -201.190, 18, 1.000, 0.000,     0, 0, 0, 0
18683, -88.850, 132.390, 18, 1.000, 0.000,     0, 0, 0, 0
18684, -86.150, 106.060, 18, 1.000, 0.000,     0, 0, 0, 0
18685, 92.930, -65.320, 18, 1.000, 0.000,     0, 0, 0, 0
18686, -171.520, 209.650, 18, 1.000, 0.000,     0, 0, 0, 0
18687, -100.000, 80.770, 18, 1.000, 0.000,     0, 0, 0, 0
18688, -95.400, 116.310, 18, 1.000, 0.000,     0, 0, 0, 0
18689, -71.940, 113.100, 18, 1.000, 0.000,     0, 0, 0, 0
18690, -142.190, 32.590, 18, 1.000, 0.000,     0, 0, 0, 0
18691, -83.050, 108.050, 18, 1.000, 0.000,     0, 0, 0, 0
18692, -23.450, 66.670, 18, 1.000, 0.000,     0, 0, 0, 0
18693, -148.550, 23.530, 18, 1.000, 0.000,     0, 0, 0, 0
18694, -105.850, 135.050, 18, 1.000, 0.000,     0, 0, 0, 0
18695, 138.180, -113.960, 18, 1.000, 0.000,     0, 0, 0, 0
18696, -64.060, 67.830, 18, 1.000, 0.000,     0, 0, 0, 0
18697, -106.380, 131.950, 18, 1.000, 0.000,     0, 0, 0, 0
18698, -56.060, 84.460, 18, 1.000, 0.000,     0, 0, 0, 0
18699, 132.290, -84.230, 18, 1.000, 0.000,     0, 0, 0, 0
18700, 124.260, -93.760, 18, 1.000, 0.000,     0, 0, 0, 0
18701, -95.470, 115.940, 18, 1.000, 0.000,     0, 0, 0, 0
18702, -23.530, 41.160, 18, 1.000, 0.000,     0, 0, 0, 0
18703, -180.700, 104.930, 18, 1.000, 0.000,     0, 0, 0, 0
18704, -85.800, -5.250, 18, 1.000, 0.000,     0, 0, 0, 0
18705, -26.730, 24.850, 18, 1.000, 0.000,     0, 0, 0, 0
18706, -64.890, 75.580, 18, 1.000, 0.000,     0, 0, 0, 0
18707, -60.870, -13.200, 18, 1.000, 0.000,     0, 0, 0, 0
18708, -163.870, 79.320, 18, 1.000, 0.000,     0, 0, 0, 0
18709, -86.860, -31.410, 18, 1.000, 0.000,     0, 0, 0, 0
18710, -86.370, 0.810, 18, 1.000, 0.000,     0, 0, 0, 0
18711, -33.640, 65.190, 18, 1.000, 0.000,     0, 0, 0, 0
18712, -63.190, -24.400, 18, 1.000, 0.000,     0, 0, 0, 0
18713, -87.670, 81.670, 18, 1.000, 0.000,     0, 0, 0, 0
18714, -117.320, 43.720, 18, 1.000, 0.000,     0, 0, 0, 0
18715, 181.990, -158.020, 18, 1.000, 0.000,     0, 0, 0, 0
18716, 178.130, -145.210, 18, 1.000, 0.000,     0, 0, 0, 0
18717, 100.960, -60.540, 18, 1.000, 0.000,     0, 0, 0, 0
18718, -82.040, -40.820, 18, 1.000, 0.000,     0, 0, 0, 0
18719, 191.110, -168.860, 18, 1.000, 0.000,     0, 0, 0, 0
18720, -17.330, 24.840, 18, 1.000, 0.000,     0, 0, 0, 0
18721, -52.940, 62.230, 18, 1.000, 0.000,     0, 0, 0, 0
18722, -61.040, 70.290, 18, 1.000, 0.000,     0, 0, 0, 0
18723, 199.620, -184.850, 18, 1.000, 0.000,     0, 0, 0, 0
18724, -76.120, 84.930, 18, 1.000, 0.000,     0, 0, 0, 0
18725, -91.810, 2.100, 18, 1.000, 0.000,     0, 0, 0, 0
18726, 202.680, -197.000, 18, 1.000, 0.000,     0, 0, 0, 0
18727, 118.100, -60.920, 18, 1.000, 0.000,     0, 0, 0, 0
18728, 180.800, -171.590, 18, 1.000, 0.000,     0, 0, 0, 0
18729, -60.510, -39.400, 18, 1.000, 0.000,     0, 0, 0, 0
18730, 101.230, -55.430, 18, 1.000, 0.000,     0, 0, 0, 0
18731, -105.510, 118.750, 18, 1.000, 0.000,     0, 0, 0, 0
18732, 141.770, -104.550, 18, 1.000, 0.000,     0, 0, 0, 0
18733, -91.110, 99.000, 18, 1.000, 0.000,     0, 0, 0, 0
18734, 212.290, -207.810, 18, 1.000, 0.000,     0, 0, 0, 0
18735, -112.130, 37.140, 18, 1.000, 0.000,     0, 0, 0, 0
18736, -38.060, -40.280, 18, 1.000, 0.000,     0, 0, 0, 0
18737, 143.400, -96.850, 18, 1.000, 0.000,     0, 0, 0, 0
18738, -55.660, -26.840, 18, 1.000, 0.000,     0, 0, 0, 0
18739, 127.300, -85.590, 18, 1.000, 0.000,     0, 0, 0, 0
18740, -154.240, 200.730, 18, 1.000, 0.000,     0, 0, 0, 0
18741, -118.650, 39.960, 18, 1.000, 0.000,     0, 0, 0, 0
18742, 137.350, -79.210, 18, 1.000, 0.000,     0, 0, 0, 0
18743, 143.920, -114.360, 18, 1.000, 0.000,     0, 0, 0, 0
18744, -91.140, -36.190, 18, 1.000, 0.000,     0, 0, 0, 0
18745, -125.750, 187.290, 18, 1.000, 0.000,     0, 0, 0, 0
18746, -52.510, 76.800, 18, 1.000, 0.000,     0, 0, 0, 0
18747, -131.800, 67.520, 18, 1.000, 0.000,     0, 0, 0, 0
18748, -76.230, -17.920, 18, 1.000, 0.000,     0, 0, 0, 0
18749, -112.150, 114.590, 18, 1.000, 0.000,     0, 0, 0, 0
18750, -59.250, 115.820, 18, 1.000, 0.000,     0, 0, 0, 0
18751, -69.610, -12.140, 18, 1.000, 0.000,     0, 0, 0, 0
18752, -9.010, 22.450, 18, 1.000, 0.000,     0, 0, 0, 0
18753, 164.250, -141.710, 18, 1.000, 0.000,     0, 0, 0, 0
18754, -106.720, 23.720, 18, 1.000, 0.000,     0, 0, 0, 0
18755, -19.140, 35.400, 18, 1.000, 0.000,     0, 0, 0, 0
18756, -65.410, 83.730, 18, 1.000, 0.000,     0, 0, 0, 0
18757, -74.950, 101.630, 18, 1.000, 0.000,     0, 0, 0, 0
18758, 99.730, -63.300, 18, 1.000, 0.000,     0, 0, 0, 0
18759, -37.860, 58.320, 18, 1.000, 0.000,     0, 0, 0, 0
18760, 85.310, -41.780, 18, 1.000, 0.000,     0, 0, 0, 0
18761, 152.760, -114.310, 18, 1.000, 0.000,     0, 0, 0, 0
18762, -116.440, 193.230, 18, 1.000, 0.000,     0, 0, 0, 0
18763, 137.080, -101.830, 18, 1.000, 0.000,     0, 0, 0, 0
18764, -29.990, -114.900, 18, 1.000, 0.000,     0, 0, 0, 0
18765, 162.660, -132.590, 18, 1.000, 0.000,     0, 0, 0, 0
18766, -59.230, 80.730, 18, 1.000, 0.000,     0, 0, 0, 0
18767, -43.390, -84.430, 18, 1.000, 0.000,     0, 0, 0, 0
18768, -78.160, 123.960, 18, 1.000, 0.000,     0, 0, 0, 0
18769, -43.680, 52.570, 18, 1.000, 0.000,     0, 0, 0, 0
18770, 146.500, -125.960, 18, 1.000, 0.000,     0, 0, 0, 0
18771, -60.700, 90.080, 18, 1.000, 0.000,     0, 0, 0, 0
18772, -71.420, -40.140, 18, 1.000, 0.000,     0, 0, 0, 0
18773, 97.670, -64.230, 18, 1.000, 0.000,     0, 0, 0, 0
18774, -138.640, 68.280, 18, 1.000, 0.000,     0, 0, 0, 0
18775, -79.870, 119.400, 18, 1.000, 0.000,     0, 0, 0, 0
18776, -70.350, 110.170, 18, 1.000, 0.000,     0, 0, 0, 0
18777, 179.380, -129.530, 18, 1.000, 0.000,     0, 0, 0, 0
18778, 166.150, -152.370, 18, 1.000, 0.000,     0, 0, 0, 0
18779, -131.540, 62.850, 18, 1.000, 0.000,     0, 0, 0, 0
18780, -103.640, 12.990, 18, 1.000, 0.000,     0, 0, 0, 0
18781, 191.070, -172.270, 18, 1.000, 0.000,     0, 0, 0, 0
18782, 149.890, -130.690, 18, 1.000, 0.000,     0, 0, 0, 0
18783, -63.500, 81.920, 18, 1.000, 0.000,     0, 0, 0, 0
18784, -98.480, 14.710, 18, 1.000, 0.000,     0, 0, 0, 0
18785, 121.840, -73.470, 18, 1.000, 0.000,     0, 0, 0, 0
18786, 156.000, -142.190, 18, 1.000, 0.000,     0, 0, 0, 0
18787, -97.830, -25.630, 18, 1.000, 0.000,     0, 0, 0, 0
18788, 169.830, -138.320, 18, 1.000, 0.000,     0, 0, 0, 0
18789, 158.930, -139.500, 18, 1.000, 0.000,     0, 0, 0, 0
18790, -130.680, 41.100, 18, 1.000, 0.000,     0, 0, 0, 0
18791, 75.040, -32.950, 18, 1.000, 0.000,     0, 0, 0, 0
18792, 79.520, -40.630, 18, 1.000, 0.000,     0, 0, 0, 0
18793, 137.080, -113.550, 18, 1.000, 0.000,     0, 0, 0, 0
18794, -3.810, -132.230, 18, 1.000, 0.000,     0, 0, 0, 0
18795, 210.470, -189.610, 18, 1.000, 0.000,     0, 0, 0, 0
18796, -104.510, 8.460, 18, 1.000, 0.000,     0, 0, 0, 0
18797, 71.060, -65.540, 18, 1.000, 0.000,     0, 0, 0, 0
18798, -84.660, -40.720, 18, 1.000, 0.000,     0, 0, 0, 0
18799, 219.780, -211.110, 18, 1.000, 0.000,     0, 0, 0, 0
18800, -48.900, -99.970, 18, 1.000, 0.000,     0, 0, 0, 0
18801, -99.260, 8.750, 18, 1.000, 0.000,     0, 0, 0, 0
18802, -110.910, 106.600, 18, 1.000, 0.000,     0, 0, 0, 0
18803, 124.920, -79.600, 18, 1.000, 0.000,     0, 0, 0, 0
18804, 155.750, -128.570, 18, 1.000, 0.000,     0, 0, 0, 0
18805, -111.060, -10.210, 18, 1.000, 0.000,     0, 0, 0, 0
18806, -43.630, 83.360, 18, 1.000, 0.000,     0, 0, 0, 0
18807, 133.680, -86.220, 18, 1.000, 0.000,     0, 0, 0, 0
18808, -99.300, -12.690, 18, 1.000, 0.000,     0, 0, 0, 0
18809, -38.620, 61.580, 18, 1.000, 0.000,     0, 0, 0, 0
18810, -101.980, 116.360, 18, 1.000, 0.000,     0, 0, 0, 0
18811, 98.730, -79.060, 18, 1.000, 0.000,     0, 0, 0, 0
18812, -64.020, 79.150, 18, 1.000, 0.000,     0, 0, 0, 0
18813, -76.260, -26.540, 18, 1.000, 0.000,     0, 0, 0, 0
18814, -109.640, 20.620, 18, 1.000, 0.000,     0, 0, 0, 0
18815, -82.520, -39.980, 18, 1.000, 0.000,     0, 0, 0, 0
18816, -92.240, 9.420, 18, 1.000, 0.000,     0, 0, 0, 0
18817, -124.750, 38.940, 18, 1.000, 0.000,     0, 0, 0, 0
18818, -128.370, 30.440, 18, 1.000, 0.000,     0, 0, 0, 0
18819, 106.920, -72.130, 18, 1.000, 0.000,     0, 0, 0, 0
18820, -34.460, 26.450, 18, 1.000, 0.000,     0, 0, 0, 0
18821, -133.630, 42.850, 18, 1.000, 0.000,     0, 0, 0, 0
18822, -22.320, -106.690, 18, 1.000, 0.000,     0, 0, 0, 0
18823, 201.200, -223.140, 18, 1.000, 0.000,     0, 0, 0, 0
18824, 120.920, -96.950, 18, 1.000, 0.000,     0, 0, 0, 0
18825, -107.250, -36.150, 18, 1.000, 0.000,     0, 0, 0, 0
18826, -157.830, 67.130, 18, 1.000, 0.000,     0, 0, 0, 0
18827, 124.410, -86.950, 18, 1.000, 0.000,     0, 0, 0, 0
18828, 153.160, -93.450, 18, 1.000, 0.000,     0, 0, 0, 0
18829, -73.000, -47.860, 18, 1.000, 0.000,     0, 0, 0, 0
18830, -27.780, 42.150, 18, 1.000, 0.000,     0, 0, 0, 0
18831, 63.240, 11.700, 18, 1.000, 0.000,     0, 0, 0, 0
18832, -124.290, 70.710, 18, 1.000, 0.000,     0, 0, 0, 0
18833, -79.660, 2.710, 18, 1.000, 0.000,     0, 0, 0, 0
18834, 148.250, -115.060, 18, 1.000, 0.000,     0, 0, 0, 0
18835, -114.240, 53.920, 18, 1.000, 0.000,     0, 0, 0, 0
18836, 166.740, -168.460, 18, 1.000, 0.000,     0, 0, 0, 0
18837, -47.150, 75.850, 18, 1.000, 0.000,     0, 0, 0, 0
18838, -54.250, -47.490, 18, 1.000, 0.000,     0, 0, 0, 0
18839, -114.710, 7.520, 18, 1.000, 0.000,     0, 0, 0, 0
18840, 120.000, -100.280, 18, 1.000, 0.000,     0, 0, 0, 0
18841, 192.810, -183.380, 18, 1.000, 0.000,     0, 0, 0, 0
18842, -48.000, 42.900, 18, 1.000, 0.000,     0, 0, 0, 0
18843, 115.630, -47.240, 18, 1.000, 0.000,     0, 0, 0, 0
18844, -86.940, -1.020, 18, 1.000, 0.000,     0, 0, 0, 0
18845, 197.330, -179.550, 18, 1.000, 0.000,     0, 0, 0, 0
18846, -49.060, -73.960, 18, 1.000, 0.000,     0, 0, 0, 0
18847, -94.510, 109.800, 18, 1.000, 0.000,     0, 0, 0, 0
18848, 53.210, -15.630, 18, 1.000, 0.000,     0, 0, 0, 0
18849, 101.740, -69.390, 18, 1.000, 0.000,     0, 0, 0, 0
18850, 55.740, -18.190, 18, 1.000, 0.000,     0, 0, 0, 0
18851, 220.950, -211.450, 18, 1.000, 0.000,     0, 0, 0, 0
18852, -150.690, 83.540, 18, 1.000, 0.000,     0, 0, 0, 0
18853, -129.060, 54.700, 18, 1.000, 0.000,     0, 0, 0, 0
18854, -57.060, -25.330, 18, 1.000, 0.000,     0, 0, 0, 0
18855, -130.060, 46.460, 18, 1.000, 0.000,     0, 0, 0, 0
18856, 165.190, -147.480, 18, 1.000, 0.000,     0, 0, 0, 0
18857, 35.730, -33.540, 18, 1.000, 0.000,     0, 0, 0, 0
18858, -35.470, 34.090, 18, 1.000, 0.000,     0, 0, 0, 0
18859, -181.590, 117.760, 18, 1.000, 0.000,     0, 0, 0, 0
18860, 115.260, -87.220, 18, 1.000, 0.000,     0, 0, 0, 0
18861, 147.400, -102.500, 18, 1.000, 0.000,     0, 0, 0, 0
18862, 159.250, -143.800, 18, 1.000, 0.000,     0, 0, 0, 0
18863, 141.890, -116.420, 18, 1.000, 0.000,     0, 0, 0, 0
18864, -19.780, 51.150, 18, 1.000, 0.000,     0, 0, 0, 0
18865, -42.200, 82.830, 18, 1.000, 0.000,     0, 0, 0, 0
18866, -25.790, 26.560, 18, 1.000, 0.000,     0, 0, 0, 0
18867, 2.620, 8.960, 18, 1.000, 0.000,     0, 0, 0, 0
18868, -127.270, 144.270, 18, 1.000, 0.000,     0, 0, 0, 0
18869, -37.070, 58.360, 18, 1.000, 0.000,     0, 0, 0, 0
18870, -16.760, 20.830, 18, 1.000, 0.000,     0, 0, 0, 0
18871, 208.110, -219.900, 18, 1.000, 0.000,     0, 0, 0, 0
18872, -19.430, 41.230, 18, 1.000, 0.000,     0, 0, 0, 0
18873, -70.230, 96.600, 18, 1.000, 0.000,     0, 0, 0, 0
18874, -106.730, 31.270, 18, 1.000, 0.000,     0, 0, 0, 0
18875, -70.270, -28.620, 18, 1.000, 0.000,     0, 0, 0, 0
18876, -69.850, -34.560, 18, 1.000, 0.000,     0, 0, 0, 0
18877, -115.720, 156.070, 18, 1.000, 0.000,     0, 0, 0, 0
18878, -62.840, -56.790, 18, 1.000, 0.000,     0, 0, 0, 0
18879, -99.890, -17.340, 18, 1.000, 0.000,     0, 0, 0, 0
18880, 142.890, -104.520, 18, 1.000, 0.000,     0, 0, 0, 0
18881, 119.780, -80.640, 18, 1.000, 0.000,     0, 0, 0, 0
18882, -68.140, 65.950, 18, 1.000, 0.000,     0, 0, 0, 0
18883, 81.400, -19.860, 18, 1.000, 0.000,     0, 0, 0, 0
18884, -78.600, 97.730, 18, 1.000, 0.000,     0, 0, 0, 0
18885, -122.840, 186.270, 18, 1.000, 0.000,     0, 0, 0, 0
18886, -72.300, 126.320, 18, 1.000, 0.000,     0, 0, 0, 0
18887, -87.520, 114.200, 18, 1.000, 0.000,     0, 0, 0, 0
18888, -79.310, 107.280, 18, 1.000, 0.000,     0, 0, 0, 0
18889, 208.230, -190.430, 18, 1.000, 0.000,     0, 0, 0, 0
18890, -66.010, 76.490, 18, 1.000, 0.000,     0, 0, 0, 0
18891, 94.410, -26.280, 18, 1.000, 0.000,     0, 0, 0, 0
18892, -82.290, -24.140, 18, 1.000, 0.000,     0, 0, 0, 0
18893, -97.490, 149.320, 18, 1.000, 0.000,     0, 0, 0, 0
18894, -27.080, 38.730, 18, 1.000, 0.000,     0, 0, 0, 0
18895, 105.940, -67.410, 18, 1.000, 0.000,     0, 0, 0, 0
18896, 167.690, -92.980, 18, 1.000, 0.000,     0, 0, 0, 0
18897, 211.850, -219.400, 18, 1.000, 0.000,     0, 0, 0, 0
18898, -134.070, 155.090, 18, 1.000, 0.000,     0, 0, 0, 0
18899, -50.150, -40.450, 18, 1.000, 0.000,     0, 0, 0, 0
18900, 44.010, -61.680, 18, 1.000, 0.000,     0, 0, 0, 0
18901, 52.360, 25.760, 18, 1.000, 0.000,     0, 0, 0, 0
18902, 125.570, 88.260, 18, 1.000, 0.000,     0, 0, 0, 0
18903, 183.770, 14.830, 18, 1.000, 0.000,     0, 0, 0, 0
18904, -109.740, -2.870, 18, 1.000, 0.000,     0, 0, 0, 0
18905, -184.570, -46.870, 18, 1.000, 0.000,     0, 0, 0, 0
18906, 34.420, 172.280, 18, 1.000, 0.000,     0, 0, 0, 0
18907, 217.080, -6.870, 18, 1.000, 0.000,     0, 0, 0, 0
18908, 177.130, -126.960, 18, 1.000, 0.000,     0, 0, 0, 0
18909, 69.310, -129.860, 18, 1.000, 0.000,     0, 0, 0, 0
18910, -170.310, -200.170, 18, 1.000, 0.000,     0, 0, 0, 0
18911, -193.650, 103.880, 18, 1.000, 0.000,     0, 0, 0, 0
18912, 162.040, 52.650, 18, 1.000, 0.000,     0, 0, 0, 0
18913, -61.330, 165.600, 18, 1.000, 0.000,     0, 0, 0, 0
18914, 127.750, 30.640, 18, 1.000, 0.000,     0, 0, 0, 0
18915, 1.010, -14.190, 18, 1.000, 0.000,     0, 0, 0, 0
18916, -133.250, -83.570, 18, 1.000, 0.000,     0, 0, 0, 0
18917, 211.300, 45.730, 18, 1.000, 0.000,     0, 0, 0, 0
18918, -58.320, 172.370, 18, 1.000, 0.000,     0, 0, 0, 0
18919, 127.600, -99.300, 18, 1.000, 0.000,     0, 0, 0, 0
18920, -214.470, 59.040, 18, 1.000, 0.000,     0, 0, 0, 0
18921, 0.460, -197.550, 18, 1.000, 0.000,     0, 0, 0, 0
18922, -66.300, -122.870, 18, 1.000, 0.000,     0, 0, 0, 0
18923, -45.560, -129.410, 18, 1.000, 0.000,     0, 0, 0, 0
18924, -226.380, 76.710, 18, 1.000, 0.000,     0, 0, 0, 0
18925, -23.030, -196.230, 18, 1.000, 0.000,     0, 0, 0, 0
18926, 195.420, 183.780, 18, 1.000, 0.000,     0, 0, 0, 0
18927, -27.820, 146.400, 18, 1.000, 0.000,     0, 0, 0, 0
18928, 44.110, -95.740, 18, 1.000, 0.000,     0, 0, 0, 0
18929, 91.530, 95.380, 18, 1.000, 0.000,     0, 0, 0, 0
18930, -192.150, 132.080, 18, 1.000, 0.000,     0, 0, 0, 0
18931, -127.960, -46.820, 18, 1.000, 0.000,     0, 0, 0, 0
18932, -68.660, -178.720, 18, 1.000, 0.000,     0, 0, 0, 0
18933, -192.820, -183.150, 18, 1.000, 0.000,     0, 0, 0, 0
18934, -203.910, -200.890, 18, 1.000, 0.000,     0, 0, 0, 0
18935, 200.270, -166.430, 18, 1.000, 0.000,     0, 0, 0, 0
18936, 149.040, 184.050, 18, 1.000, 0.000,     0, 0, 0, 0
18937, 223.700, 12.190, 18, 1.000, 0.000,     0, 0, 0, 0
18938, -94.430, -147.940, 18, 1.000, 0.000,     0, 0, 0, 0
18939, 82.550, -73.110, 18, 1.000, 0.000,     0, 0, 0, 0
18940, -108.180, -155.390, 18, 1.000, 0.000,     0, 0, 0, 0
18941, -73.380, -212.500, 18, 1.000, 0.000,     0, 0, 0, 0
18942, -126.200, 120.690, 18, 1.000, 0.000,     0, 0, 0, 0
18943, -166.170, 18.550, 18, 1.000, 0.000,     0, 0, 0, 0
18944, 153.990, -2.080, 18, 1.000, 0.000,     0, 0, 0, 0
18945, 203.950, 99.940, 18, 1.000, 0.000,     0, 0, 0, 0
18946, 159.990, 212.820, 18, 1.000, 0.000,     0, 0, 0, 0
18947, 34.040, -106.460, 18, 1.000, 0.000,     0, 0, 0, 0
18948, -207.450, 139.970, 18, 1.000, 0.000,     0, 0, 0, 0
18949, -7.730, -150.140, 18, 1.000, 0.000,     0, 0, 0, 0
18950, 72.180, 102.720, 18, 1.000, 0.000,     0, 0, 0, 0
18951, 31.480, 78.820, 18, 1.000, 0.000,     0, 0, 0, 0
18952, -97.110, -98.030, 18, 1.000, 0.000,     0, 0, 0, 0
18953, -133.770, 104.440, 18, 1.000, 0.000,     0, 0, 0, 0
18954, 184.190, 71.990, 18, 1.000, 0.000,     0, 0, 0, 0
18955, 171.770, 180.510, 18, 1.000, 0.000,     0, 0, 0, 0
18956, -137.240, -52.000, 18, 1.000, 0.000,     0, 0, 0, 0
